AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
597423258.150,597423258.223,00010M14:43:43.419,00010 14:00:10,2018-341T02:54:43.875Z,725.9898,20.0,270.2935,20.0
597423258.200,597423258.273,00010M14:43:43.468,00010 14:00:10,2018-341T02:54:43.925Z,725.9862,20.0,270.2933,20.0
597423258.250,597423258.323,00010M14:43:43.516,00010 14:00:10,2018-341T02:54:43.975Z,725.9839,20.0,270.2934,20.0
597423258.300,597423258.373,00010M14:43:43.565,00010 14:00:10,2018-341T02:54:44.025Z,725.9807,20.0,270.2933,20.0
597423258.350,597423258.423,00010M14:43:43.614,00010 14:00:10,2018-341T02:54:44.075Z,725.9803,20.0,270.2930,20.0
597423258.400,597423258.473,00010M14:43:43.662,00010 14:00:10,2018-341T02:54:44.125Z,725.9781,20.0,270.2931,20.0
597423258.450,597423258.523,00010M14:43:43.711,00010 14:00:10,2018-341T02:54:44.175Z,725.9786,20.0,270.2934,20.0
597423258.500,597423258.573,00010M14:43:43.760,00010 14:00:10,2018-341T02:54:44.225Z,725.9758,20.0,270.2936,20.0
597423258.550,597423258.623,00010M14:43:43.808,00010 14:00:10,2018-341T02:54:44.275Z,725.9788,20.0,270.2937,20.0
597423258.600,597423258.673,00010M14:43:43.857,00010 14:00:10,2018-341T02:54:44.325Z,725.9868,20.0,270.2938,20.0
597423258.650,597423258.723,00010M14:43:43.906,00010 14:00:10,2018-341T02:54:44.375Z,725.9878,20.0,270.2939,20.0
597423258.700,597423258.773,00010M14:43:43.954,00010 14:00:10,2018-341T02:54:44.425Z,725.9821,20.0,270.2939,20.0
597423258.750,597423258.823,00010M14:43:44.003,00010 14:00:10,2018-341T02:54:44.475Z,725.9828,20.0,270.2939,20.0
597423258.800,597423258.873,00010M14:43:44.052,00010 14:00:11,2018-341T02:54:44.525Z,725.9930,20.0,270.2943,20.0
597423258.850,597423258.923,00010M14:43:44.100,00010 14:00:11,2018-341T02:54:44.575Z,725.9991,20.0,270.2941,20.0
597423258.900,597423258.973,00010M14:43:44.149,00010 14:00:11,2018-341T02:54:44.625Z,726.0058,20.0,270.2943,20.0
597423258.950,597423259.023,00010M14:43:44.198,00010 14:00:11,2018-341T02:54:44.675Z,726.0084,20.0,270.2940,20.0
597423259.000,597423259.073,00010M14:43:44.246,00010 14:00:11,2018-341T02:54:44.725Z,726.0067,20.0,270.2940,20.0
597423259.050,597423259.123,00010M14:43:44.295,00010 14:00:11,2018-341T02:54:44.775Z,726.0073,20.0,270.2940,20.0
597423259.100,597423259.173,00010M14:43:44.344,00010 14:00:11,2018-341T02:54:44.825Z,726.0121,20.0,270.2941,20.0
597423259.150,597423259.223,00010M14:43:44.392,00010 14:00:11,2018-341T02:54:44.875Z,726.0173,20.0,270.2943,20.0
597423259.200,597423259.273,00010M14:43:44.441,00010 14:00:11,2018-341T02:54:44.925Z,726.0158,20.0,270.2944,20.0
597423259.250,597423259.323,00010M14:43:44.490,00010 14:00:11,2018-341T02:54:44.975Z,726.0133,20.0,270.2942,20.0
597423259.300,597423259.373,00010M14:43:44.538,00010 14:00:11,2018-341T02:54:45.025Z,726.0072,20.0,270.2944,20.0
597423259.350,597423259.423,00010M14:43:44.587,00010 14:00:11,2018-341T02:54:45.075Z,725.9993,20.0,270.2946,20.0
597423259.400,597423259.473,00010M14:43:44.636,00010 14:00:11,2018-341T02:54:45.125Z,725.9968,20.0,270.2949,20.0
597423259.450,597423259.523,00010M14:43:44.684,00010 14:00:11,2018-341T02:54:45.175Z,725.9907,20.0,270.2949,20.0
597423259.500,597423259.573,00010M14:43:44.733,00010 14:00:11,2018-341T02:54:45.225Z,725.9917,20.0,270.2950,20.0
597423259.550,597423259.623,00010M14:43:44.782,00010 14:00:11,2018-341T02:54:45.275Z,725.9957,20.0,270.2949,20.0
597423259.600,597423259.673,00010M14:43:44.830,00010 14:00:11,2018-341T02:54:45.325Z,725.9951,20.0,270.2951,20.0
597423259.650,597423259.723,00010M14:43:44.879,00010 14:00:11,2018-341T02:54:45.375Z,725.9865,20.0,270.2954,20.0
597423259.700,597423259.773,00010M14:43:44.927,00010 14:00:11,2018-341T02:54:45.425Z,725.9850,20.0,270.2955,20.0
597423259.750,597423259.823,00010M14:43:44.976,00010 14:00:11,2018-341T02:54:45.475Z,725.9823,20.0,270.2952,20.0
597423259.800,597423259.873,00010M14:43:45.025,00010 14:00:11,2018-341T02:54:45.525Z,725.9844,20.0,270.2958,20.0
597423259.850,597423259.923,00010M14:43:45.073,00010 14:00:12,2018-341T02:54:45.575Z,725.9848,20.0,270.2964,20.0
597423259.900,597423259.973,00010M14:43:45.122,00010 14:00:12,2018-341T02:54:45.625Z,725.9827,20.0,270.2967,20.0
597423259.950,597423260.023,00010M14:43:45.171,00010 14:00:12,2018-341T02:54:45.675Z,725.9896,20.0,270.2967,20.0
597423260.000,597423260.073,00010M14:43:45.219,00010 14:00:12,2018-341T02:54:45.725Z,725.9940,20.0,270.2968,20.0
597423260.050,597423260.123,00010M14:43:45.268,00010 14:00:12,2018-341T02:54:45.775Z,725.9981,20.0,270.2968,20.0
597423260.100,597423260.173,00010M14:43:45.317,00010 14:00:12,2018-341T02:54:45.825Z,726.0006,20.0,270.2969,20.0
597423260.150,597423260.223,00010M14:43:45.365,00010 14:00:12,2018-341T02:54:45.875Z,725.9985,20.0,270.2963,20.0
597423260.200,597423260.273,00010M14:43:45.414,00010 14:00:12,2018-341T02:54:45.925Z,725.9983,20.0,270.2962,20.0
597423260.250,597423260.323,00010M14:43:45.463,00010 14:00:12,2018-341T02:54:45.975Z,725.9956,20.0,270.2961,20.0
597423260.300,597423260.373,00010M14:43:45.511,00010 14:00:12,2018-341T02:54:46.025Z,725.9933,20.0,270.2959,20.0
597423260.350,597423260.423,00010M14:43:45.560,00010 14:00:12,2018-341T02:54:46.075Z,725.9907,20.0,270.2960,20.0
597423260.400,597423260.473,00010M14:43:45.609,00010 14:00:12,2018-341T02:54:46.125Z,725.9919,20.0,270.2961,20.0
597423260.450,597423260.523,00010M14:43:45.657,00010 14:00:12,2018-341T02:54:46.175Z,725.9859,20.0,270.2960,20.0
597423260.500,597423260.573,00010M14:43:45.706,00010 14:00:12,2018-341T02:54:46.225Z,725.9922,20.0,270.2964,20.0
597423260.550,597423260.623,00010M14:43:45.755,00010 14:00:12,2018-341T02:54:46.275Z,725.9987,20.0,270.2965,20.0
597423260.600,597423260.673,00010M14:43:45.803,00010 14:00:12,2018-341T02:54:46.325Z,726.0014,20.0,270.2964,20.0
597423260.650,597423260.723,00010M14:43:45.852,00010 14:00:12,2018-341T02:54:46.375Z,725.9987,20.0,270.2965,20.0
597423260.700,597423260.773,00010M14:43:45.901,00010 14:00:12,2018-341T02:54:46.425Z,725.9959,20.0,270.2972,20.0
597423260.750,597423260.823,00010M14:43:45.949,00010 14:00:12,2018-341T02:54:46.475Z,725.9984,20.0,270.2969,20.0
597423260.800,597423260.873,00010M14:43:45.998,00010 14:00:12,2018-341T02:54:46.525Z,725.9970,20.0,270.2969,20.0
597423260.850,597423260.923,00010M14:43:46.047,00010 14:00:13,2018-341T02:54:46.575Z,726.0019,20.0,270.2971,20.0
597423260.900,597423260.973,00010M14:43:46.095,00010 14:00:13,2018-341T02:54:46.625Z,726.0024,20.0,270.2971,20.0
597423260.950,597423261.023,00010M14:43:46.144,00010 14:00:13,2018-341T02:54:46.675Z,726.0009,20.0,270.2971,20.0
597423261.000,597423261.073,00010M14:43:46.193,00010 14:00:13,2018-341T02:54:46.725Z,725.9992,20.0,270.2973,20.0
597423261.050,597423261.123,00010M14:43:46.241,00010 14:00:13,2018-341T02:54:46.775Z,725.9895,20.0,270.2973,20.0
597423261.100,597423261.173,00010M14:43:46.290,00010 14:00:13,2018-341T02:54:46.825Z,725.9850,20.0,270.2974,20.0
597423261.150,597423261.223,00010M14:43:46.339,00010 14:00:13,2018-341T02:54:46.875Z,725.9838,20.0,270.2978,20.0
597423261.200,597423261.273,00010M14:43:46.387,00010 14:00:13,2018-341T02:54:46.925Z,725.9829,20.0,270.2974,20.0
597423261.250,597423261.323,00010M14:43:46.436,00010 14:00:13,2018-341T02:54:46.975Z,725.9885,20.0,270.2973,20.0
597423261.300,597423261.373,00010M14:43:46.485,00010 14:00:13,2018-341T02:54:47.025Z,725.9895,20.0,270.2973,20.0
597423261.350,597423261.423,00010M14:43:46.533,00010 14:00:13,2018-341T02:54:47.075Z,725.9892,20.0,270.2976,20.0
597423261.400,597423261.473,00010M14:43:46.582,00010 14:00:13,2018-341T02:54:47.125Z,725.9906,20.0,270.2975,20.0
597423261.450,597423261.523,00010M14:43:46.631,00010 14:00:13,2018-341T02:54:47.175Z,725.9887,20.0,270.2974,20.0
597423261.500,597423261.573,00010M14:43:46.679,00010 14:00:13,2018-341T02:54:47.225Z,725.9798,20.0,270.2974,20.0
597423261.550,597423261.623,00010M14:43:46.728,00010 14:00:13,2018-341T02:54:47.275Z,725.9806,20.0,270.2976,20.0
597423261.600,597423261.673,00010M14:43:46.777,00010 14:00:13,2018-341T02:54:47.325Z,725.9833,20.0,270.2979,20.0
597423261.650,597423261.723,00010M14:43:46.825,00010 14:00:13,2018-341T02:54:47.375Z,725.9816,20.0,270.2980,20.0
597423261.700,597423261.773,00010M14:43:46.874,00010 14:00:13,2018-341T02:54:47.425Z,725.9850,20.0,270.2980,20.0
597423261.750,597423261.823,00010M14:43:46.923,00010 14:00:13,2018-341T02:54:47.475Z,725.9930,20.0,270.2980,20.0
597423261.800,597423261.873,00010M14:43:46.971,00010 14:00:13,2018-341T02:54:47.525Z,725.9888,20.0,270.2981,20.0
597423261.850,597423261.923,00010M14:43:47.020,00010 14:00:13,2018-341T02:54:47.575Z,725.9901,20.0,270.2985,20.0
597423261.900,597423261.973,00010M14:43:47.069,00010 14:00:14,2018-341T02:54:47.625Z,725.9938,20.0,270.2987,20.0
597423261.950,597423262.023,00010M14:43:47.117,00010 14:00:14,2018-341T02:54:47.675Z,725.9939,20.0,270.2985,20.0
597423262.000,597423262.073,00010M14:43:47.166,00010 14:00:14,2018-341T02:54:47.725Z,725.9893,20.0,270.2985,20.0
597423262.050,597423262.123,00010M14:43:47.215,00010 14:00:14,2018-341T02:54:47.775Z,725.9846,20.0,270.2985,20.0
597423262.100,597423262.173,00010M14:43:47.263,00010 14:00:14,2018-341T02:54:47.825Z,725.9821,20.0,270.2984,20.0
597423262.150,597423262.223,00010M14:43:47.312,00010 14:00:14,2018-341T02:54:47.875Z,725.9817,20.0,270.2987,20.0
597423262.200,597423262.273,00010M14:43:47.361,00010 14:00:14,2018-341T02:54:47.925Z,725.9863,20.0,270.2989,20.0
597423262.250,597423262.323,00010M14:43:47.409,00010 14:00:14,2018-341T02:54:47.975Z,725.9841,20.0,270.2989,20.0
597423262.300,597423262.373,00010M14:43:47.458,00010 14:00:14,2018-341T02:54:48.025Z,725.9830,20.0,270.2988,20.0
597423262.350,597423262.423,00010M14:43:47.507,00010 14:00:14,2018-341T02:54:48.075Z,725.9768,20.0,270.2989,20.0
597423262.400,597423262.473,00010M14:43:47.555,00010 14:00:14,2018-341T02:54:48.125Z,725.9726,20.0,270.2991,20.0
597423262.450,597423262.523,00010M14:43:47.604,00010 14:00:14,2018-341T02:54:48.175Z,725.9755,20.0,270.2994,20.0
597423262.500,597423262.573,00010M14:43:47.653,00010 14:00:14,2018-341T02:54:48.225Z,725.9813,20.0,270.2992,20.0
597423262.550,597423262.623,00010M14:43:47.701,00010 14:00:14,2018-341T02:54:48.275Z,725.9805,20.0,270.2993,20.0
597423262.600,597423262.673,00010M14:43:47.750,00010 14:00:14,2018-341T02:54:48.325Z,725.9772,20.0,270.2994,20.0
597423262.650,597423262.723,00010M14:43:47.799,00010 14:00:14,2018-341T02:54:48.375Z,725.9803,20.0,270.2994,20.0
597423262.700,597423262.773,00010M14:43:47.847,00010 14:00:14,2018-341T02:54:48.425Z,725.9797,20.0,270.2997,20.0
597423262.750,597423262.823,00010M14:43:47.896,00010 14:00:14,2018-341T02:54:48.475Z,725.9815,20.0,270.2999,20.0
597423262.800,597423262.873,00010M14:43:47.945,00010 14:00:14,2018-341T02:54:48.525Z,725.9859,20.0,270.2999,20.0
597423262.850,597423262.923,00010M14:43:47.993,00010 14:00:14,2018-341T02:54:48.575Z,725.9863,20.0,270.2998,20.0
597423262.900,597423262.973,00010M14:43:48.042,00010 14:00:15,2018-341T02:54:48.625Z,725.9767,20.0,270.3000,20.0
597423262.950,597423263.023,00010M14:43:48.091,00010 14:00:15,2018-341T02:54:48.675Z,725.9740,20.0,270.3002,20.0
597423263.000,597423263.073,00010M14:43:48.139,00010 14:00:15,2018-341T02:54:48.725Z,725.9790,20.0,270.3002,20.0
597423263.050,597423263.123,00010M14:43:48.188,00010 14:00:15,2018-341T02:54:48.775Z,725.9775,20.0,270.3004,20.0
597423263.100,597423263.173,00010M14:43:48.237,00010 14:00:15,2018-341T02:54:48.825Z,725.9696,20.0,270.3007,20.0
597423263.150,597423263.223,00010M14:43:48.285,00010 14:00:15,2018-341T02:54:48.875Z,725.9677,20.0,270.3012,20.0
597423263.200,597423263.273,00010M14:43:48.334,00010 14:00:15,2018-341T02:54:48.925Z,725.9669,20.0,270.3009,20.0
597423263.250,597423263.323,00010M14:43:48.383,00010 14:00:15,2018-341T02:54:48.975Z,725.9662,20.0,270.3008,20.0
597423263.300,597423263.373,00010M14:43:48.431,00010 14:00:15,2018-341T02:54:49.025Z,725.9654,20.0,270.3005,20.0
597423263.350,597423263.423,00010M14:43:48.480,00010 14:00:15,2018-341T02:54:49.075Z,725.9683,20.0,270.3008,20.0
597423263.400,597423263.473,00010M14:43:48.529,00010 14:00:15,2018-341T02:54:49.125Z,725.9707,20.0,270.3006,20.0
597423263.450,597423263.523,00010M14:43:48.577,00010 14:00:15,2018-341T02:54:49.175Z,725.9785,20.0,270.3011,20.0
597423263.500,597423263.573,00010M14:43:48.626,00010 14:00:15,2018-341T02:54:49.225Z,725.9807,20.0,270.3012,20.0
597423263.550,597423263.623,00010M14:43:48.674,00010 14:00:15,2018-341T02:54:49.275Z,725.9816,20.0,270.3010,20.0
597423263.600,597423263.673,00010M14:43:48.723,00010 14:00:15,2018-341T02:54:49.325Z,725.9776,20.0,270.3012,20.0
597423263.650,597423263.723,00010M14:43:48.772,00010 14:00:15,2018-341T02:54:49.375Z,725.9746,20.0,270.3012,20.0
597423263.700,597423263.773,00010M14:43:48.820,00010 14:00:15,2018-341T02:54:49.425Z,725.9756,20.0,270.3014,20.0
597423263.750,597423263.823,00010M14:43:48.869,00010 14:00:15,2018-341T02:54:49.475Z,725.9772,20.0,270.3014,20.0
597423263.800,597423263.873,00010M14:43:48.918,00010 14:00:15,2018-341T02:54:49.525Z,725.9799,20.0,270.3015,20.0
597423263.850,597423263.923,00010M14:43:48.966,00010 14:00:15,2018-341T02:54:49.575Z,725.9833,20.0,270.3018,20.0
597423263.900,597423263.973,00010M14:43:49.015,00010 14:00:15,2018-341T02:54:49.625Z,725.9817,20.0,270.3019,20.0
597423263.950,597423264.023,00010M14:43:49.064,00010 14:00:16,2018-341T02:54:49.675Z,725.9800,20.0,270.3018,20.0
597423264.000,597423264.073,00010M14:43:49.112,00010 14:00:16,2018-341T02:54:49.725Z,725.9786,20.0,270.3018,20.0
597423264.050,597423264.123,00010M14:43:49.161,00010 14:00:16,2018-341T02:54:49.775Z,725.9702,20.0,270.3019,20.0
597423264.100,597423264.173,00010M14:43:49.210,00010 14:00:16,2018-341T02:54:49.825Z,725.9655,20.0,270.3018,20.0
597423264.150,597423264.223,00010M14:43:49.258,00010 14:00:16,2018-341T02:54:49.875Z,725.9690,20.0,270.3019,20.0
597423264.200,597423264.273,00010M14:43:49.307,00010 14:00:16,2018-341T02:54:49.925Z,725.9731,20.0,270.3021,20.0
597423264.250,597423264.323,00010M14:43:49.356,00010 14:00:16,2018-341T02:54:49.975Z,725.9716,20.0,270.3023,20.0
597423264.300,597423264.373,00010M14:43:49.404,00010 14:00:16,2018-341T02:54:50.025Z,725.9709,20.0,270.3023,20.0
597423264.350,597423264.423,00010M14:43:49.453,00010 14:00:16,2018-341T02:54:50.075Z,725.9702,20.0,270.3020,20.0
597423264.400,597423264.473,00010M14:43:49.502,00010 14:00:16,2018-341T02:54:50.125Z,725.9712,20.0,270.3020,20.0
597423264.450,597423264.523,00010M14:43:49.550,00010 14:00:16,2018-341T02:54:50.175Z,725.9734,20.0,270.3024,20.0
597423264.500,597423264.573,00010M14:43:49.599,00010 14:00:16,2018-341T02:54:50.225Z,725.9688,20.0,270.3024,20.0
597423264.550,597423264.623,00010M14:43:49.648,00010 14:00:16,2018-341T02:54:50.275Z,725.9648,20.0,270.3025,20.0
597423264.600,597423264.673,00010M14:43:49.696,00010 14:00:16,2018-341T02:54:50.325Z,725.9663,20.0,270.3026,20.0
597423264.650,597423264.723,00010M14:43:49.745,00010 14:00:16,2018-341T02:54:50.375Z,725.9678,20.0,270.3027,20.0
597423264.700,597423264.773,00010M14:43:49.794,00010 14:00:16,2018-341T02:54:50.425Z,725.9660,20.0,270.3028,20.0
597423264.750,597423264.823,00010M14:43:49.842,00010 14:00:16,2018-341T02:54:50.475Z,725.9636,20.0,270.3028,20.0
597423264.800,597423264.873,00010M14:43:49.891,00010 14:00:16,2018-341T02:54:50.525Z,725.9634,20.0,270.3026,20.0
597423264.850,597423264.923,00010M14:43:49.940,00010 14:00:16,2018-341T02:54:50.575Z,725.9542,20.0,270.3028,20.0
597423264.900,597423264.973,00010M14:43:49.988,00010 14:00:16,2018-341T02:54:50.625Z,725.9455,20.0,270.3026,20.0
597423264.950,597423265.023,00010M14:43:50.037,00010 14:00:17,2018-341T02:54:50.675Z,725.9432,20.0,270.3026,20.0
597423265.000,597423265.073,00010M14:43:50.086,00010 14:00:17,2018-341T02:54:50.725Z,725.9453,20.0,270.3027,20.0
597423265.050,597423265.123,00010M14:43:50.134,00010 14:00:17,2018-341T02:54:50.775Z,725.9483,20.0,270.3036,20.0
597423265.100,597423265.173,00010M14:43:50.183,00010 14:00:17,2018-341T02:54:50.825Z,725.9466,20.0,270.3039,20.0
597423265.150,597423265.223,00010M14:43:50.232,00010 14:00:17,2018-341T02:54:50.875Z,725.9469,20.0,270.3040,20.0
597423265.200,597423265.273,00010M14:43:50.280,00010 14:00:17,2018-341T02:54:50.925Z,725.9478,20.0,270.3042,20.0
597423265.250,597423265.323,00010M14:43:50.329,00010 14:00:17,2018-341T02:54:50.975Z,725.9480,20.0,270.3043,20.0
597423265.300,597423265.373,00010M14:43:50.378,00010 14:00:17,2018-341T02:54:51.025Z,725.9523,20.0,270.3043,20.0
597423265.350,597423265.423,00010M14:43:50.426,00010 14:00:17,2018-341T02:54:51.075Z,725.9628,20.0,270.3044,20.0
597423265.400,597423265.473,00010M14:43:50.475,00010 14:00:17,2018-341T02:54:51.125Z,725.9679,20.0,270.3043,20.0
597423265.450,597423265.523,00010M14:43:50.524,00010 14:00:17,2018-341T02:54:51.175Z,725.9702,20.0,270.3044,20.0
597423265.500,597423265.573,00010M14:43:50.572,00010 14:00:17,2018-341T02:54:51.225Z,725.9682,20.0,270.3047,20.0
597423265.550,597423265.623,00010M14:43:50.621,00010 14:00:17,2018-341T02:54:51.275Z,725.9647,20.0,270.3046,20.0
597423265.600,597423265.673,00010M14:43:50.670,00010 14:00:17,2018-341T02:54:51.325Z,725.9645,20.0,270.3045,20.0
597423265.650,597423265.723,00010M14:43:50.718,00010 14:00:17,2018-341T02:54:51.375Z,725.9658,20.0,270.3047,20.0
597423265.700,597423265.773,00010M14:43:50.767,00010 14:00:17,2018-341T02:54:51.425Z,725.9599,20.0,270.3038,20.0
597423265.750,597423265.823,00010M14:43:50.816,00010 14:00:17,2018-341T02:54:51.475Z,725.9656,20.0,270.3035,20.0
597423265.800,597423265.873,00010M14:43:50.864,00010 14:00:17,2018-341T02:54:51.525Z,725.9627,20.0,270.3038,20.0
597423265.850,597423265.923,00010M14:43:50.913,00010 14:00:17,2018-341T02:54:51.575Z,725.9627,20.0,270.3040,20.0
597423265.900,597423265.973,00010M14:43:50.962,00010 14:00:17,2018-341T02:54:51.625Z,725.9577,20.0,270.3037,20.0
597423265.950,597423266.023,00010M14:43:51.010,00010 14:00:17,2018-341T02:54:51.675Z,725.9575,20.0,270.3040,20.0
597423266.000,597423266.073,00010M14:43:51.059,00010 14:00:18,2018-341T02:54:51.725Z,725.9583,20.0,270.3040,20.0
597423266.050,597423266.123,00010M14:43:51.108,00010 14:00:18,2018-341T02:54:51.775Z,725.9588,20.0,270.3039,20.0
597423266.100,597423266.173,00010M14:43:51.156,00010 14:00:18,2018-341T02:54:51.825Z,725.9586,20.0,270.3043,20.0
597423266.150,597423266.223,00010M14:43:51.205,00010 14:00:18,2018-341T02:54:51.875Z,725.9498,20.0,270.3047,20.0
597423266.200,597423266.273,00010M14:43:51.254,00010 14:00:18,2018-341T02:54:51.925Z,725.9430,20.0,270.3045,20.0
597423266.250,597423266.323,00010M14:43:51.302,00010 14:00:18,2018-341T02:54:51.975Z,725.9439,20.0,270.3045,20.0
597423266.300,597423266.373,00010M14:43:51.351,00010 14:00:18,2018-341T02:54:52.025Z,725.9383,20.0,270.3044,20.0
597423266.350,597423266.423,00010M14:43:51.400,00010 14:00:18,2018-341T02:54:52.075Z,725.9401,20.0,270.3041,20.0
597423266.400,597423266.473,00010M14:43:51.448,00010 14:00:18,2018-341T02:54:52.125Z,725.9513,20.0,270.3043,20.0
597423266.450,597423266.523,00010M14:43:51.497,00010 14:00:18,2018-341T02:54:52.175Z,725.9590,20.0,270.3045,20.0
597423266.500,597423266.573,00010M14:43:51.546,00010 14:00:18,2018-341T02:54:52.225Z,725.9657,20.0,270.3045,20.0
597423266.550,597423266.623,00010M14:43:51.594,00010 14:00:18,2018-341T02:54:52.275Z,725.9708,20.0,270.3043,20.0
597423266.600,597423266.673,00010M14:43:51.643,00010 14:00:18,2018-341T02:54:52.325Z,725.9720,20.0,270.3044,20.0
597423266.650,597423266.723,00010M14:43:51.692,00010 14:00:18,2018-341T02:54:52.375Z,725.9644,20.0,270.3043,20.0
597423266.700,597423266.773,00010M14:43:51.740,00010 14:00:18,2018-341T02:54:52.425Z,725.9575,20.0,270.3047,20.0
597423266.750,597423266.823,00010M14:43:51.789,00010 14:00:18,2018-341T02:54:52.475Z,725.9565,20.0,270.3048,20.0
597423266.800,597423266.873,00010M14:43:51.838,00010 14:00:18,2018-341T02:54:52.525Z,725.9544,20.0,270.3048,20.0
597423266.850,597423266.923,00010M14:43:51.886,00010 14:00:18,2018-341T02:54:52.575Z,725.9592,20.0,270.3048,20.0
597423266.900,597423266.973,00010M14:43:51.935,00010 14:00:18,2018-341T02:54:52.625Z,725.9610,20.0,270.3048,20.0
597423266.950,597423267.023,00010M14:43:51.984,00010 14:00:18,2018-341T02:54:52.675Z,725.9588,20.0,270.3052,20.0
597423267.000,597423267.073,00010M14:43:52.032,00010 14:00:18,2018-341T02:54:52.725Z,725.9634,20.0,270.3052,20.0
597423267.050,597423267.123,00010M14:43:52.081,00010 14:00:19,2018-341T02:54:52.775Z,725.9676,20.0,270.3054,20.0
597423267.100,597423267.173,00010M14:43:52.130,00010 14:00:19,2018-341T02:54:52.825Z,725.9719,20.0,270.3054,20.0
597423267.150,597423267.223,00010M14:43:52.178,00010 14:00:19,2018-341T02:54:52.875Z,725.9730,20.0,270.3058,20.0
597423267.200,597423267.273,00010M14:43:52.227,00010 14:00:19,2018-341T02:54:52.925Z,725.9688,20.0,270.3057,20.0
597423267.250,597423267.323,00010M14:43:52.275,00010 14:00:19,2018-341T02:54:52.975Z,725.9707,20.0,270.3059,20.0
597423267.300,597423267.373,00010M14:43:52.324,00010 14:00:19,2018-341T02:54:53.025Z,725.9753,20.0,270.3059,20.0
597423267.350,597423267.423,00010M14:43:52.373,00010 14:00:19,2018-341T02:54:53.075Z,725.9709,20.0,270.3060,20.0
