AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
599160741.000,599160727.185,00030M04:26:47.823,00030 03:37:13,2018-361T05:32:35.554Z,745.6867,2.0,,
599160741.500,599160727.685,00030M04:26:48.310,00030 03:37:13,2018-361T05:32:36.054Z,745.6975,2.0,,
599160742.000,599160728.185,00030M04:26:48.796,00030 03:37:14,2018-361T05:32:36.554Z,745.6877,2.0,,
599160742.500,599160728.685,00030M04:26:49.283,00030 03:37:14,2018-361T05:32:37.054Z,745.6854,2.0,,
599160743.000,599160729.185,00030M04:26:49.769,00030 03:37:15,2018-361T05:32:37.554Z,745.7042,2.0,,
599160743.500,599160729.685,00030M04:26:50.256,00030 03:37:15,2018-361T05:32:38.054Z,745.6987,2.0,,
599160744.000,599160730.185,00030M04:26:50.743,00030 03:37:16,2018-361T05:32:38.554Z,745.6997,2.0,,
599160744.500,599160730.685,00030M04:26:51.229,00030 03:37:16,2018-361T05:32:39.054Z,745.6936,2.0,277.5436,0.2
599160745.000,599160731.185,00030M04:26:51.716,00030 03:37:17,2018-361T05:32:39.554Z,745.6831,2.0,,
599160745.500,599160731.685,00030M04:26:52.203,00030 03:37:17,2018-361T05:32:40.054Z,745.6927,2.0,,
599160746.000,599160732.185,00030M04:26:52.689,00030 03:37:18,2018-361T05:32:40.554Z,745.6866,2.0,,
599160746.500,599160732.685,00030M04:26:53.176,00030 03:37:18,2018-361T05:32:41.054Z,745.6764,2.0,,
599160747.000,599160733.184,00030M04:26:53.661,00030 03:37:19,2018-361T05:32:41.553Z,745.6786,2.0,,
599160747.500,599160733.684,00030M04:26:54.148,00030 03:37:19,2018-361T05:32:42.053Z,745.6883,2.0,,
599160748.000,599160734.184,00030M04:26:54.635,00030 03:37:20,2018-361T05:32:42.553Z,745.6885,2.0,,
599160748.500,599160734.684,00030M04:26:55.121,00030 03:37:20,2018-361T05:32:43.053Z,745.6768,2.0,,
599160749.000,599160735.184,00030M04:26:55.608,00030 03:37:21,2018-361T05:32:43.553Z,745.6751,2.0,,
599160749.500,599160735.684,00030M04:26:56.095,00030 03:37:21,2018-361T05:32:44.053Z,745.6739,2.0,277.5413,0.2
599160750.000,599160736.184,00030M04:26:56.581,00030 03:37:22,2018-361T05:32:44.553Z,745.6714,2.0,,
599160750.500,599160736.684,00030M04:26:57.068,00030 03:37:22,2018-361T05:32:45.053Z,745.6756,2.0,,
599160751.000,599160737.184,00030M04:26:57.554,00030 03:37:23,2018-361T05:32:45.553Z,745.6789,2.0,,
599160751.500,599160737.684,00030M04:26:58.041,00030 03:37:23,2018-361T05:32:46.053Z,745.6840,2.0,,
599160752.000,599160738.184,00030M04:26:58.528,00030 03:37:24,2018-361T05:32:46.553Z,745.6917,2.0,,
599160752.500,599160738.684,00030M04:26:59.014,00030 03:37:24,2018-361T05:32:47.053Z,745.6915,2.0,,
599160753.000,599160739.184,00030M04:26:59.501,00030 03:37:25,2018-361T05:32:47.553Z,745.6850,2.0,,
599160753.500,599160739.684,00030M04:26:59.988,00030 03:37:25,2018-361T05:32:48.053Z,745.6802,2.0,,
599160754.000,599160740.184,00030M04:27:00.474,00030 03:37:26,2018-361T05:32:48.553Z,745.6795,2.0,,
599160754.500,599160740.684,00030M04:27:00.961,00030 03:37:26,2018-361T05:32:49.053Z,745.6794,2.0,277.5393,0.2
599160755.000,599160741.184,00030M04:27:01.447,00030 03:37:27,2018-361T05:32:49.553Z,745.6729,2.0,,
599160755.500,599160741.684,00030M04:27:01.934,00030 03:37:27,2018-361T05:32:50.053Z,745.6615,2.0,,
599160756.000,599160742.184,00030M04:27:02.421,00030 03:37:28,2018-361T05:32:50.553Z,745.6642,2.0,,
599160756.500,599160742.684,00030M04:27:02.907,00030 03:37:28,2018-361T05:32:51.053Z,745.6730,2.0,,
599160757.000,599160743.184,00030M04:27:03.394,00030 03:37:28,2018-361T05:32:51.553Z,745.6638,2.0,,
599160757.500,599160743.684,00030M04:27:03.881,00030 03:37:29,2018-361T05:32:52.053Z,745.6652,2.0,,
599160758.000,599160744.184,00030M04:27:04.367,00030 03:37:29,2018-361T05:32:52.553Z,745.6730,2.0,,
599160758.500,599160744.684,00030M04:27:04.854,00030 03:37:30,2018-361T05:32:53.053Z,745.6691,2.0,,
599160759.000,599160745.184,00030M04:27:05.340,00030 03:37:30,2018-361T05:32:53.553Z,745.6715,2.0,,
599160759.500,599160745.684,00030M04:27:05.827,00030 03:37:31,2018-361T05:32:54.053Z,745.6664,2.0,277.5377,0.2
599160760.000,599160746.184,00030M04:27:06.314,00030 03:37:31,2018-361T05:32:54.553Z,745.6606,2.0,,
599160760.500,599160746.684,00030M04:27:06.800,00030 03:37:32,2018-361T05:32:55.053Z,745.6641,2.0,,
599160761.000,599160747.184,00030M04:27:07.287,00030 03:37:32,2018-361T05:32:55.553Z,745.6696,2.0,,
599160761.500,599160747.684,00030M04:27:07.774,00030 03:37:33,2018-361T05:32:56.053Z,745.6759,2.0,,
599160762.000,599160748.184,00030M04:27:08.260,00030 03:37:33,2018-361T05:32:56.553Z,745.6774,2.0,,
599160762.500,599160748.684,00030M04:27:08.747,00030 03:37:34,2018-361T05:32:57.053Z,745.6891,2.0,,
599160763.000,599160749.184,00030M04:27:09.233,00030 03:37:34,2018-361T05:32:57.553Z,745.6946,2.0,,
599160763.500,599160749.684,00030M04:27:09.720,00030 03:37:35,2018-361T05:32:58.053Z,745.6893,2.0,,
599160764.000,599160750.184,00030M04:27:10.207,00030 03:37:35,2018-361T05:32:58.553Z,745.6898,2.0,,
599160764.500,599160750.684,00030M04:27:10.693,00030 03:37:36,2018-361T05:32:59.053Z,745.6805,2.0,277.5360,0.2
599160765.000,599160751.184,00030M04:27:11.180,00030 03:37:36,2018-361T05:32:59.553Z,745.6794,2.0,,
599160765.500,599160751.684,00030M04:27:11.667,00030 03:37:37,2018-361T05:33:00.053Z,745.6821,2.0,,
599160766.000,599160752.184,00030M04:27:12.153,00030 03:37:37,2018-361T05:33:00.553Z,745.6801,2.0,,
599160766.500,599160752.684,00030M04:27:12.640,00030 03:37:38,2018-361T05:33:01.053Z,745.6850,2.0,,
599160767.000,599160753.184,00030M04:27:13.126,00030 03:37:38,2018-361T05:33:01.553Z,745.6786,2.0,,
599160767.500,599160753.684,00030M04:27:13.613,00030 03:37:39,2018-361T05:33:02.053Z,745.6797,2.0,,
599160768.000,599160754.184,00030M04:27:14.100,00030 03:37:39,2018-361T05:33:02.553Z,745.6862,2.0,,
599160768.500,599160754.684,00030M04:27:14.586,00030 03:37:40,2018-361T05:33:03.053Z,745.6780,2.0,,
599160769.000,599160755.184,00030M04:27:15.073,00030 03:37:40,2018-361T05:33:03.553Z,745.6777,2.0,,
599160769.500,599160755.684,00030M04:27:15.560,00030 03:37:41,2018-361T05:33:04.053Z,745.6774,2.0,277.5334,0.2
599160770.000,599160756.184,00030M04:27:16.046,00030 03:37:41,2018-361T05:33:04.553Z,745.6735,2.0,,
599160770.500,599160756.684,00030M04:27:16.533,00030 03:37:42,2018-361T05:33:05.053Z,745.6763,2.0,,
599160771.000,599160757.184,00030M04:27:17.019,00030 03:37:42,2018-361T05:33:05.553Z,745.6747,2.0,,
599160771.500,599160757.684,00030M04:27:17.506,00030 03:37:43,2018-361T05:33:06.053Z,745.6765,2.0,,
599160772.000,599160758.184,00030M04:27:17.993,00030 03:37:43,2018-361T05:33:06.553Z,745.6792,2.0,,
599160772.500,599160758.684,00030M04:27:18.479,00030 03:37:44,2018-361T05:33:07.053Z,745.6791,2.0,,
599160773.000,599160759.184,00030M04:27:18.966,00030 03:37:44,2018-361T05:33:07.553Z,745.6829,2.0,,
599160773.500,599160759.684,00030M04:27:19.453,00030 03:37:45,2018-361T05:33:08.053Z,745.6918,2.0,,
599160774.000,599160760.184,00030M04:27:19.939,00030 03:37:45,2018-361T05:33:08.553Z,745.6931,2.0,,
599160774.500,599160760.684,00030M04:27:20.426,00030 03:37:46,2018-361T05:33:09.053Z,745.6805,2.0,277.5314,0.2
599160775.000,599160761.184,00030M04:27:20.912,00030 03:37:46,2018-361T05:33:09.553Z,745.6822,2.0,,
599160775.500,599160761.684,00030M04:27:21.399,00030 03:37:47,2018-361T05:33:10.053Z,745.6821,2.0,,
599160776.000,599160762.184,00030M04:27:21.886,00030 03:37:47,2018-361T05:33:10.553Z,745.6735,2.0,,
599160776.500,599160762.684,00030M04:27:22.372,00030 03:37:47,2018-361T05:33:11.053Z,745.6781,2.0,,
599160777.000,599160763.184,00030M04:27:22.859,00030 03:37:48,2018-361T05:33:11.553Z,745.6826,2.0,,
599160777.500,599160763.684,00030M04:27:23.345,00030 03:37:48,2018-361T05:33:12.053Z,745.6843,2.0,,
599160778.000,599160764.184,00030M04:27:23.832,00030 03:37:49,2018-361T05:33:12.553Z,745.6833,2.0,,
599160778.500,599160764.684,00030M04:27:24.319,00030 03:37:49,2018-361T05:33:13.053Z,745.6824,2.0,,
599160779.000,599160765.184,00030M04:27:24.805,00030 03:37:50,2018-361T05:33:13.553Z,745.6819,2.0,,
599160779.500,599160765.684,00030M04:27:25.292,00030 03:37:50,2018-361T05:33:14.053Z,745.6818,2.0,277.5298,0.2
599160780.000,599160766.184,00030M04:27:25.779,00030 03:37:51,2018-361T05:33:14.553Z,745.6829,2.0,,
599160780.500,599160766.684,00030M04:27:26.265,00030 03:37:51,2018-361T05:33:15.053Z,745.6756,2.0,,
599160781.000,599160767.184,00030M04:27:26.752,00030 03:37:52,2018-361T05:33:15.553Z,745.6726,2.0,,
599160781.500,599160767.684,00030M04:27:27.238,00030 03:37:52,2018-361T05:33:16.053Z,745.6805,2.0,,
599160782.000,599160768.184,00030M04:27:27.725,00030 03:37:53,2018-361T05:33:16.553Z,745.6865,2.0,,
599160782.500,599160768.684,00030M04:27:28.212,00030 03:37:53,2018-361T05:33:17.053Z,745.6750,2.0,,
599160783.000,599160769.184,00030M04:27:28.698,00030 03:37:54,2018-361T05:33:17.553Z,745.6606,2.0,,
599160783.500,599160769.684,00030M04:27:29.185,00030 03:37:54,2018-361T05:33:18.053Z,745.6662,2.0,,
599160784.000,599160770.184,00030M04:27:29.672,00030 03:37:55,2018-361T05:33:18.553Z,745.6586,2.0,,
599160784.500,599160770.684,00030M04:27:30.158,00030 03:37:55,2018-361T05:33:19.053Z,745.6451,2.0,277.5274,0.2
599160785.000,599160771.184,00030M04:27:30.645,00030 03:37:56,2018-361T05:33:19.553Z,745.6509,2.0,,
599160785.500,599160771.684,00030M04:27:31.131,00030 03:37:56,2018-361T05:33:20.053Z,745.6533,2.0,,
599160786.000,599160772.184,00030M04:27:31.618,00030 03:37:57,2018-361T05:33:20.553Z,745.6577,2.0,,
599160786.500,599160772.684,00030M04:27:32.105,00030 03:37:57,2018-361T05:33:21.053Z,745.6600,2.0,,
599160787.000,599160773.184,00030M04:27:32.591,00030 03:37:58,2018-361T05:33:21.553Z,745.6584,2.0,,
599160787.500,599160773.684,00030M04:27:33.078,00030 03:37:58,2018-361T05:33:22.053Z,745.6630,2.0,,
599160788.000,599160774.184,00030M04:27:33.565,00030 03:37:59,2018-361T05:33:22.553Z,745.6589,2.0,,
599160788.500,599160774.684,00030M04:27:34.051,00030 03:37:59,2018-361T05:33:23.053Z,745.6525,2.0,,
599160789.000,599160775.184,00030M04:27:34.538,00030 03:38:00,2018-361T05:33:23.553Z,745.6546,2.0,,
599160789.500,599160775.684,00030M04:27:35.024,00030 03:38:00,2018-361T05:33:24.053Z,745.6697,2.0,277.5251,0.2
599160790.000,599160776.184,00030M04:27:35.511,00030 03:38:01,2018-361T05:33:24.553Z,745.6768,2.0,,
599160790.500,599160776.684,00030M04:27:35.998,00030 03:38:01,2018-361T05:33:25.053Z,745.6692,2.0,,
599160791.000,599160777.183,00030M04:27:36.483,00030 03:38:02,2018-361T05:33:25.552Z,745.6740,2.0,,
599160791.500,599160777.683,00030M04:27:36.970,00030 03:38:02,2018-361T05:33:26.052Z,745.6731,2.0,,
599160792.000,599160778.183,00030M04:27:37.457,00030 03:38:03,2018-361T05:33:26.552Z,745.6681,2.0,,
599160792.500,599160778.683,00030M04:27:37.943,00030 03:38:03,2018-361T05:33:27.052Z,745.6693,2.0,,
599160793.000,599160779.183,00030M04:27:38.430,00030 03:38:04,2018-361T05:33:27.552Z,745.6653,2.0,,
599160793.500,599160779.683,00030M04:27:38.916,00030 03:38:04,2018-361T05:33:28.052Z,745.6643,2.0,,
599160794.000,599160780.183,00030M04:27:39.403,00030 03:38:05,2018-361T05:33:28.552Z,745.6622,2.0,,
599160794.500,599160780.683,00030M04:27:39.890,00030 03:38:05,2018-361T05:33:29.052Z,745.6587,2.0,277.5228,0.2
599160795.000,599160781.183,00030M04:27:40.376,00030 03:38:05,2018-361T05:33:29.552Z,745.6638,2.0,,
599160795.500,599160781.683,00030M04:27:40.863,00030 03:38:06,2018-361T05:33:30.052Z,745.6758,2.0,,
599160796.000,599160782.183,00030M04:27:41.350,00030 03:38:06,2018-361T05:33:30.552Z,745.6775,2.0,,
599160796.500,599160782.683,00030M04:27:41.836,00030 03:38:07,2018-361T05:33:31.052Z,745.6756,2.0,,
599160797.000,599160783.183,00030M04:27:42.323,00030 03:38:07,2018-361T05:33:31.552Z,745.6828,2.0,,
599160797.500,599160783.683,00030M04:27:42.809,00030 03:38:08,2018-361T05:33:32.052Z,745.6768,2.0,,
599160798.000,599160784.183,00030M04:27:43.296,00030 03:38:08,2018-361T05:33:32.552Z,745.6776,2.0,,
599160798.500,599160784.683,00030M04:27:43.783,00030 03:38:09,2018-361T05:33:33.052Z,745.6852,2.0,,
599160799.000,599160785.183,00030M04:27:44.269,00030 03:38:09,2018-361T05:33:33.552Z,745.6767,2.0,,
599160799.500,599160785.683,00030M04:27:44.756,00030 03:38:10,2018-361T05:33:34.052Z,745.6771,2.0,277.5210,0.2
599160800.000,599160786.183,00030M04:27:45.243,00030 03:38:10,2018-361T05:33:34.552Z,745.6853,2.0,,
599160800.500,599160786.683,00030M04:27:45.729,00030 03:38:11,2018-361T05:33:35.052Z,745.6875,2.0,,
599160801.000,599160787.183,00030M04:27:46.216,00030 03:38:11,2018-361T05:33:35.552Z,745.6898,2.0,,
599160801.500,599160787.683,00030M04:27:46.702,00030 03:38:12,2018-361T05:33:36.052Z,745.6980,2.0,,
599160802.000,599160788.183,00030M04:27:47.189,00030 03:38:12,2018-361T05:33:36.552Z,745.6965,2.0,,
599160802.500,599160788.683,00030M04:27:47.676,00030 03:38:13,2018-361T05:33:37.052Z,745.6858,2.0,,
599160803.000,599160789.183,00030M04:27:48.162,00030 03:38:13,2018-361T05:33:37.552Z,745.6863,2.0,,
599160803.500,599160789.683,00030M04:27:48.649,00030 03:38:14,2018-361T05:33:38.052Z,745.6907,2.0,,
599160804.000,599160790.183,00030M04:27:49.136,00030 03:38:14,2018-361T05:33:38.552Z,745.6918,2.0,,
599160804.500,599160790.683,00030M04:27:49.622,00030 03:38:15,2018-361T05:33:39.052Z,745.6915,2.0,277.5196,0.2
599160805.000,599160791.183,00030M04:27:50.109,00030 03:38:15,2018-361T05:33:39.552Z,745.6912,2.0,,
599160805.500,599160791.683,00030M04:27:50.595,00030 03:38:16,2018-361T05:33:40.052Z,745.6902,2.0,,
599160806.000,599160792.183,00030M04:27:51.082,00030 03:38:16,2018-361T05:33:40.552Z,745.6911,2.0,,
599160806.500,599160792.683,00030M04:27:51.569,00030 03:38:17,2018-361T05:33:41.052Z,745.6933,2.0,,
599160807.000,599160793.183,00030M04:27:52.055,00030 03:38:17,2018-361T05:33:41.552Z,745.6922,2.0,,
599160807.500,599160793.683,00030M04:27:52.542,00030 03:38:18,2018-361T05:33:42.052Z,745.6880,2.0,,
599160808.000,599160794.183,00030M04:27:53.029,00030 03:38:18,2018-361T05:33:42.552Z,745.6845,2.0,,
599160808.500,599160794.683,00030M04:27:53.515,00030 03:38:19,2018-361T05:33:43.052Z,745.6938,2.0,,
599160809.000,599160795.183,00030M04:27:54.002,00030 03:38:19,2018-361T05:33:43.552Z,745.7020,2.0,,
599160809.500,599160795.683,00030M04:27:54.488,00030 03:38:20,2018-361T05:33:44.052Z,745.6874,2.0,277.5176,0.2
599160810.000,599160796.183,00030M04:27:54.975,00030 03:38:20,2018-361T05:33:44.552Z,745.6707,2.0,,
599160810.500,599160796.683,00030M04:27:55.462,00030 03:38:21,2018-361T05:33:45.052Z,745.6761,2.0,,
599160811.000,599160797.183,00030M04:27:55.948,00030 03:38:21,2018-361T05:33:45.552Z,745.6772,2.0,,
599160811.500,599160797.683,00030M04:27:56.435,00030 03:38:22,2018-361T05:33:46.052Z,745.6607,2.0,,
599160812.000,599160798.183,00030M04:27:56.921,00030 03:38:22,2018-361T05:33:46.552Z,745.6568,2.0,,
599160812.500,599160798.683,00030M04:27:57.408,00030 03:38:23,2018-361T05:33:47.052Z,745.6669,2.0,,
599160813.000,599160799.183,00030M04:27:57.895,00030 03:38:23,2018-361T05:33:47.552Z,745.6710,2.0,,
599160813.500,599160799.683,00030M04:27:58.381,00030 03:38:23,2018-361T05:33:48.052Z,745.6629,2.0,,
599160814.000,599160800.183,00030M04:27:58.868,00030 03:38:24,2018-361T05:33:48.552Z,745.6593,2.0,,
599160814.500,599160800.683,00030M04:27:59.355,00030 03:38:24,2018-361T05:33:49.052Z,745.6669,2.0,277.5151,0.2
599160815.000,599160801.183,00030M04:27:59.841,00030 03:38:25,2018-361T05:33:49.552Z,745.6670,2.0,,
599160815.500,599160801.683,00030M04:28:00.328,00030 03:38:25,2018-361T05:33:50.052Z,745.6686,2.0,,
599160816.000,599160802.183,00030M04:28:00.814,00030 03:38:26,2018-361T05:33:50.552Z,745.6760,2.0,,
599160816.500,599160802.683,00030M04:28:01.301,00030 03:38:26,2018-361T05:33:51.052Z,745.6778,2.0,,
599160817.000,599160803.183,00030M04:28:01.788,00030 03:38:27,2018-361T05:33:51.552Z,745.6805,2.0,,
599160817.500,599160803.683,00030M04:28:02.274,00030 03:38:27,2018-361T05:33:52.052Z,745.6824,2.0,,
599160818.000,599160804.183,00030M04:28:02.761,00030 03:38:28,2018-361T05:33:52.552Z,745.6887,2.0,,
599160818.500,599160804.683,00030M04:28:03.248,00030 03:38:28,2018-361T05:33:53.052Z,745.6931,2.0,,
599160819.000,599160805.183,00030M04:28:03.734,00030 03:38:29,2018-361T05:33:53.552Z,745.6870,2.0,,
599160819.500,599160805.683,00030M04:28:04.221,00030 03:38:29,2018-361T05:33:54.052Z,745.6918,2.0,277.5130,0.2
599160820.000,599160806.183,00030M04:28:04.707,00030 03:38:30,2018-361T05:33:54.552Z,745.6910,2.0,,
599160820.500,599160806.683,00030M04:28:05.194,00030 03:38:30,2018-361T05:33:55.052Z,745.6892,2.0,,
599160821.000,599160807.183,00030M04:28:05.681,00030 03:38:31,2018-361T05:33:55.552Z,745.6988,2.0,,
599160821.500,599160807.683,00030M04:28:06.167,00030 03:38:31,2018-361T05:33:56.052Z,745.6961,2.0,,
599160822.000,599160808.183,00030M04:28:06.654,00030 03:38:32,2018-361T05:33:56.552Z,745.6989,2.0,,
599160822.500,599160808.683,00030M04:28:07.141,00030 03:38:32,2018-361T05:33:57.052Z,745.7066,2.0,,
599160823.000,599160809.183,00030M04:28:07.627,00030 03:38:33,2018-361T05:33:57.552Z,745.7110,2.0,,
599160823.500,599160809.683,00030M04:28:08.114,00030 03:38:33,2018-361T05:33:58.052Z,745.7136,2.0,,
599160824.000,599160810.183,00030M04:28:08.600,00030 03:38:34,2018-361T05:33:58.552Z,745.7117,2.0,,
599160824.500,599160810.683,00030M04:28:09.087,00030 03:38:34,2018-361T05:33:59.052Z,745.7102,2.0,277.5111,0.2
599160825.000,599160811.183,00030M04:28:09.574,00030 03:38:35,2018-361T05:33:59.552Z,745.7075,2.0,,
599160825.500,599160811.683,00030M04:28:10.060,00030 03:38:35,2018-361T05:34:00.052Z,745.7220,2.0,,
599160826.000,599160812.183,00030M04:28:10.547,00030 03:38:36,2018-361T05:34:00.552Z,745.7265,2.0,,
599160826.500,599160812.683,00030M04:28:11.034,00030 03:38:36,2018-361T05:34:01.052Z,745.7150,2.0,,
599160827.000,599160813.183,00030M04:28:11.520,00030 03:38:37,2018-361T05:34:01.552Z,745.7167,2.0,,
599160827.500,599160813.683,00030M04:28:12.007,00030 03:38:37,2018-361T05:34:02.052Z,745.7149,2.0,,
599160828.000,599160814.183,00030M04:28:12.493,00030 03:38:38,2018-361T05:34:02.552Z,745.7180,2.0,,
599160828.500,599160814.683,00030M04:28:12.980,00030 03:38:38,2018-361T05:34:03.052Z,745.7155,2.0,,
599160829.000,599160815.183,00030M04:28:13.467,00030 03:38:39,2018-361T05:34:03.552Z,745.7068,2.0,,
599160829.500,599160815.683,00030M04:28:13.953,00030 03:38:39,2018-361T05:34:04.052Z,745.7114,2.0,277.5086,0.2
599160830.000,599160816.183,00030M04:28:14.440,00030 03:38:40,2018-361T05:34:04.552Z,745.7122,2.0,,
599160830.500,599160816.683,00030M04:28:14.927,00030 03:38:40,2018-361T05:34:05.052Z,745.7148,2.0,,
599160831.000,599160817.183,00030M04:28:15.413,00030 03:38:41,2018-361T05:34:05.552Z,745.7217,2.0,,
599160831.500,599160817.683,00030M04:28:15.900,00030 03:38:41,2018-361T05:34:06.052Z,745.7248,2.0,,
599160832.000,599160818.183,00030M04:28:16.386,00030 03:38:41,2018-361T05:34:06.552Z,745.7249,2.0,,
599160832.500,599160818.683,00030M04:28:16.873,00030 03:38:42,2018-361T05:34:07.052Z,745.7225,2.0,,
599160833.000,599160819.183,00030M04:28:17.360,00030 03:38:42,2018-361T05:34:07.552Z,745.7271,2.0,,
599160833.500,599160819.683,00030M04:28:17.846,00030 03:38:43,2018-361T05:34:08.052Z,745.7320,2.0,,
599160834.000,599160820.183,00030M04:28:18.333,00030 03:38:43,2018-361T05:34:08.552Z,745.7307,2.0,,
599160834.500,599160820.683,00030M04:28:18.820,00030 03:38:44,2018-361T05:34:09.052Z,745.7357,2.0,277.5062,0.2
599160835.000,599160821.182,00030M04:28:19.305,00030 03:38:44,2018-361T05:34:09.551Z,745.7349,2.0,,
599160835.500,599160821.682,00030M04:28:19.792,00030 03:38:45,2018-361T05:34:10.051Z,745.7370,2.0,,
599160836.000,599160822.182,00030M04:28:20.278,00030 03:38:45,2018-361T05:34:10.551Z,745.7538,2.0,,
599160836.500,599160822.682,00030M04:28:20.765,00030 03:38:46,2018-361T05:34:11.051Z,745.7573,2.0,,
599160837.000,599160823.182,00030M04:28:21.252,00030 03:38:46,2018-361T05:34:11.551Z,745.7548,2.0,,
599160837.500,599160823.682,00030M04:28:21.738,00030 03:38:47,2018-361T05:34:12.051Z,745.7485,2.0,,
599160838.000,599160824.182,00030M04:28:22.225,00030 03:38:47,2018-361T05:34:12.551Z,745.7499,2.0,,
599160838.500,599160824.682,00030M04:28:22.712,00030 03:38:48,2018-361T05:34:13.051Z,745.7583,2.0,,
599160839.000,599160825.182,00030M04:28:23.198,00030 03:38:48,2018-361T05:34:13.551Z,745.7523,2.0,,
599160839.500,599160825.682,00030M04:28:23.685,00030 03:38:49,2018-361T05:34:14.051Z,745.7558,2.0,277.5044,0.2
599160840.000,599160826.182,00030M04:28:24.171,00030 03:38:49,2018-361T05:34:14.551Z,745.7573,2.0,,
599160840.500,599160826.682,00030M04:28:24.658,00030 03:38:50,2018-361T05:34:15.051Z,745.7581,2.0,,
599160841.000,599160827.182,00030M04:28:25.145,00030 03:38:50,2018-361T05:34:15.551Z,745.7659,2.0,,
599160841.500,599160827.682,00030M04:28:25.631,00030 03:38:51,2018-361T05:34:16.051Z,745.7687,2.0,,
599160842.000,599160828.182,00030M04:28:26.118,00030 03:38:51,2018-361T05:34:16.551Z,745.7665,2.0,,
599160842.500,599160828.682,00030M04:28:26.605,00030 03:38:52,2018-361T05:34:17.051Z,745.7605,2.0,,
599160843.000,599160829.182,00030M04:28:27.091,00030 03:38:52,2018-361T05:34:17.551Z,745.7685,2.0,,
599160843.500,599160829.682,00030M04:28:27.578,00030 03:38:53,2018-361T05:34:18.051Z,745.7621,2.0,,
599160844.000,599160830.182,00030M04:28:28.064,00030 03:38:53,2018-361T05:34:18.551Z,745.7509,2.0,,
599160844.500,599160830.682,00030M04:28:28.551,00030 03:38:54,2018-361T05:34:19.051Z,745.7577,2.0,277.5027,0.2
599160845.000,599160831.182,00030M04:28:29.038,00030 03:38:54,2018-361T05:34:19.551Z,745.7537,2.0,,
